RESTAURANT#MISCELLANEOUS	an awesome organic dog , and a conscious eco friendly establishment .
FOOD#QUALITY	an awesome organic dog .
RESTAURANT#GENERAL	the cypriot restaurant has a lot going for it .
FOOD#QUALITY	but the best pork souvlaki i ever had is the main thing .
RESTAURANT#GENERAL	run do n't walk .
FOOD#QUALITY	super yummy pizza !
AMBIENCE#GENERAL	i was visiting new york city with a friend and we discovered this really warm and inviting restaurant .
FOOD#QUALITY	i looove their eggplant pizza , as well as their pastas !
FOOD#STYLE_OPTIONS	we had half / half pizza , mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza !
RESTAURANT#GENERAL	we had fun eating in there , we were there like around 3 a.m. in the morning !
RESTAURANT#GENERAL	will comeback for sure , wish this really warm and inviting restaurant have it here in la ..
FOOD#QUALITY	excellent food , although the interior could use some help .
AMBIENCE#GENERAL	excellent food , although the interior could use some help .
AMBIENCE#GENERAL	the space kind of feels like an alice in wonderland setting , without it trying to be that .
FOOD#QUALITY	i paid just about $ 60 for a good meal , though :)
FOOD#PRICES	i paid just about $ 60 for a good meal , though :)
DRINKS#QUALITY	great sake !
FOOD#QUALITY	reliable , fresh sushi
FOOD#QUALITY	the sashimi is always fresh and the rolls are innovative and delicious .
FOOD#STYLE_OPTIONS	the sashimi is always fresh and the rolls are innovative and delicious .
SERVICE#GENERAL	have never had a problem with service save a missing rice once .
SERVICE#GENERAL	delivery can be spot on or lacking depending on the weather and the day of the week .
SERVICE#GENERAL	delivery guy sometimes get upset if you do n't tip more than 10 % .
FOOD#QUALITY	best . sushi . ever .
FOOD#QUALITY	this place has ruined me for neighborhood sushi .
FOOD#QUALITY	creative , consistent , fresh .
FOOD#STYLE_OPTIONS	creative , consistent , fresh .
FOOD#QUALITY	excellent sashimi , and the millennium roll is beyond delicious .
FOOD#PRICES	not cheap but very yummy .
FOOD#QUALITY	not cheap but very yummy .
RESTAURANT#GENERAL	love it .
RESTAURANT#GENERAL	very , very nice
LOCATION#GENERAL	the place is a bit hidden away , but once you get there , it 's all worth it .
RESTAURANT#GENERAL	the place is a bit hidden away , but once you get there , it 's all worth it .
FOOD#QUALITY	not only is the food
RESTAURANT#GENERAL	not only is the food
RESTAURANT#GENERAL	loved it
RESTAURANT#GENERAL	we had a very nice time .
SERVICE#GENERAL	the waiter was attentive , the food was delicious and the views of the city were great .
FOOD#QUALITY	the waiter was attentive , the food was delicious and the views of the city were great .
LOCATION#GENERAL	the waiter was attentive , the food was delicious and the views of the city were great .
RESTAURANT#GENERAL	i 'd definitely go back again .
AMBIENCE#GENERAL	great place to relax and enjoy your dinner
AMBIENCE#GENERAL	there is something about their atmosphere that makes me come back nearly every week .
RESTAURANT#MISCELLANEOUS	place is open till late , no dress code .
FOOD#QUALITY	good food : my favorite is the seafood spaghetti .
RESTAURANT#GENERAL	highly recommended !
FOOD#QUALITY	excellent food for great prices
FOOD#PRICES	excellent food for great prices
RESTAURANT#GENERAL	my husband and i have been sold on this from the first visit .
SERVICE#GENERAL	the wait staff is very courteous and accomodating .
RESTAURANT#MISCELLANEOUS	the space is limited so be prepared to wait up to 45 minutes - 1 hour , but be richly rewarded when you savor the delicious indo - chinese food .
FOOD#QUALITY	the space is limited so be prepared to wait up to 45 minutes - 1 hour , but be richly rewarded when you savor the delicious indo - chinese food .
RESTAURANT#GENERAL	there are no negatives to speak of .
RESTAURANT#GENERAL	the bestt !
RESTAURANT#GENERAL	my favorite place lol
FOOD#QUALITY	i love their chicken pasta ca nt remember the name but is sooo good
RESTAURANT#GENERAL	its alright
RESTAURANT#GENERAL	i m not necessarily fanatical about this place , but it was a fun time for low pirces .
RESTAURANT#PRICES	i m not necessarily fanatical about this place , but it was a fun time for low pirces .
FOOD#QUALITY	lobster was good , nothing spectacular .
RESTAURANT#GENERAL	its just a fun place to go , not a five star restaraunt .
RESTAURANT#GENERAL	way below average
FOOD#QUALITY	i think the pizza is so overrated and was under cooked .
SERVICE#GENERAL	had no flavor and the staff is rude and not attentive .
FOOD#QUALITY	had no flavor and the staff is rude and not attentive .
RESTAURANT#GENERAL	would never go back
RESTAURANT#GENERAL	i love this place
FOOD#QUALITY	i was n't here for the pizza so i ca n't comment on that yet but what i had was very good .
SERVICE#GENERAL	the service was quick and friendly .
SERVICE#GENERAL	everyone was smiling so that made me feel welcome .
RESTAURANT#GENERAL	i thought the restaurant was nice and clean .
AMBIENCE#GENERAL	i thought the restaurant was nice and clean .
FOOD#QUALITY	i ordered the vitello alla marsala and i was pretty impressed .
FOOD#QUALITY	the veal and the mushrooms were cooked perfectly .
FOOD#QUALITY	the potato balls were not dry at all ... in fact it was buttery .
RESTAURANT#MISCELLANEOUS	the only downside ... this place only take cash which is ok if you know about it ahead of time .
RESTAURANT#GENERAL	i 'll be back for sure .
RESTAURANT#GENERAL	worst place on smith street in brooklyn
SERVICE#GENERAL	very immature bartender , did nt know how to make specific drinks , service was so slowwwww , the food was not fresh or warm , waitresses were busy flirting with men at the bar and were nt very attentive to all the customers .
FOOD#QUALITY	very immature bartender , did nt know how to make specific drinks , service was so slowwwww , the food was not fresh or warm , waitresses were busy flirting with men at the bar and were nt very attentive to all the customers .
RESTAURANT#GENERAL	i would never recommend this place to anybody even for a casual dinner .
RESTAURANT#GENERAL	awesome
FOOD#QUALITY	the food is always fresh ...
FOOD#PRICES	overpriced japanese food with mediocre service
SERVICE#GENERAL	overpriced japanese food with mediocre service
RESTAURANT#GENERAL	went here on sat 1/26 and was disappointed .
FOOD#STYLE_OPTIONS	chicken teriyaki had tomato or pimentos on top ? ?
FOOD#QUALITY	food was luke warm .
SERVICE#GENERAL	the waitress was not attentive at all .
FOOD#STYLE_OPTIONS	i was looking for banana tempura for dessert and they do nt have .
RESTAURANT#PRICES	not because you are `` the four seasons '' ... - you are allowed to charge an arm and a leg for a romatic dinner .
FOOD#QUALITY	the food was excellent as well as service , however , i left the four seasons very dissappointed .
SERVICE#GENERAL	the food was excellent as well as service , however , i left the four seasons very dissappointed .
RESTAURANT#GENERAL	the food was excellent as well as service , however , i left the four seasons very dissappointed .
FOOD#PRICES	i do not think dinner in manhattan should cost $ 400.00 where i am not swept off my feet .
FOOD#QUALITY	red dragon roll - my favorite thing to eat , of any food group - hands down
RESTAURANT#GENERAL	just go to yamato and order the red dragon roll .
FOOD#QUALITY	just go to yamato and order the red dragon roll .
FOOD#QUALITY	if you do n't like the red dragon roll , i do n't know what to tell you .
FOOD#QUALITY	the seafood dynamite is also otherworldly .
FOOD#QUALITY	i 'm not even going to bother to describe the seafood dynamite ; the seafood dynamite speaks for the seafood dynamite .
FOOD#QUALITY	favorite sushi in nyc
AMBIENCE#GENERAL	an unpretentious spot in park slope , the sushi is consistently good , the service is pleasant , effective and unassuming .
FOOD#QUALITY	an unpretentious spot in park slope , the sushi is consistently good , the service is pleasant , effective and unassuming .
SERVICE#GENERAL	an unpretentious spot in park slope , the sushi is consistently good , the service is pleasant , effective and unassuming .
AMBIENCE#GENERAL	in the summer months , the back garden area is really nice .
FOOD#STYLE_OPTIONS	the rolls are creative and i have yet to find another sushi place that serves up more inventive yet delicious japanese food .
FOOD#QUALITY	the rolls are creative and i have yet to find another sushi place that serves up more inventive yet delicious japanese food .
FOOD#QUALITY	the dancing , white river and millenium rolls are musts .
RESTAURANT#GENERAL	so good
RESTAURANT#GENERAL	i can eat here every day of the week really lol love this place ... )
FOOD#QUALITY	gross food -- wow-
FOOD#QUALITY	i ca n't remember the last time i had such gross food in new york .
FOOD#QUALITY	my quesadilla tasted like it had been made by a three - year old with no sense of proportion or flavor .
FOOD#STYLE_OPTIONS	my quesadilla tasted like it had been made by a three - year old with no sense of proportion or flavor .
FOOD#QUALITY	and $ 11 for a plate of bland guacamole ?
FOOD#PRICES	and $ 11 for a plate of bland guacamole ?
DRINKS#QUALITY	do n't get me started on the margaritas , either .
DRINKS#QUALITY	mine tasted like the bartender had forgotten to add the tequila .
RESTAURANT#GENERAL	save your money and your time and go somewhere else .
RESTAURANT#GENERAL	oh , and i never write reviews -- i just was so moved by how bad this place was , i felt it was my duty to spread the word .
FOOD#QUALITY	great indian food !
SERVICE#GENERAL	when i got there the place was packed but the place made sure to seat me quickly .
FOOD#QUALITY	the food was good , the place was clean and affordable .
AMBIENCE#GENERAL	the food was good , the place was clean and affordable .
RESTAURANT#PRICES	the food was good , the place was clean and affordable .
RESTAURANT#MISCELLANEOUS	i noticed alot of indian people eatting there which is a great sign for an indian place !
RESTAURANT#GENERAL	this is one of my favorite spot , very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .
AMBIENCE#GENERAL	this is one of my favorite spot , very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .
FOOD#QUALITY	this is one of my favorite spot , very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .
RESTAURANT#MISCELLANEOUS	this is one of my favorite spot , very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .
SERVICE#GENERAL	the staff is very good .
DRINKS#STYLE_OPTIONS	love their drink menu .
AMBIENCE#GENERAL	i highly recommend this .
RESTAURANT#GENERAL	i highly recommend this .
